,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
111,Shot Chart Detail,0022100125,258,1630532,Franz Wagner,1610612753,Orlando Magic,2,3,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,222,-48,1,0,20211105,ORL,SAS
112,Shot Chart Detail,0022100125,334,1630532,Franz Wagner,1610612753,Orlando Magic,3,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,-140,231,1,0,20211105,ORL,SAS
113,Shot Chart Detail,0022100125,355,1630532,Franz Wagner,1610612753,Orlando Magic,3,9,18,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,39,50,1,0,20211105,ORL,SAS
114,Shot Chart Detail,0022100125,372,1630532,Franz Wagner,1610612753,Orlando Magic,3,7,59,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,64,1,1,20211105,ORL,SAS
115,Shot Chart Detail,0022100125,572,1630532,Franz Wagner,1610612753,Orlando Magic,4,4,44,Missed Shot,Driving Hook Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-15,157,1,0,20211105,ORL,SAS
116,Shot Chart Detail,0022100125,646,1630532,Franz Wagner,1610612753,Orlando Magic,4,1,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-13,272,1,1,20211105,ORL,SAS
117,Shot Chart Detail,0022100125,653,1630532,Franz Wagner,1610612753,Orlando Magic,4,0,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,241,58,1,0,20211105,ORL,SAS
118,Shot Chart Detail,0022100141,13,1630532,Franz Wagner,1610612753,Orlando Magic,1,10,45,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,58,52,1,1,20211107,ORL,UTA
119,Shot Chart Detail,0022100141,57,1630532,Franz Wagner,1610612753,Orlando Magic,1,6,59,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,29,1,0,20211107,ORL,UTA
120,Shot Chart Detail,0022100141,61,1630532,Franz Wagner,1610612753,Orlando Magic,1,6,38,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,36,1,1,20211107,ORL,UTA
121,Shot Chart Detail,0022100141,170,1630532,Franz Wagner,1610612753,Orlando Magic,2,11,12,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,52,1,0,20211107,ORL,UTA
122,Shot Chart Detail,0022100141,176,1630532,Franz Wagner,1610612753,Orlando Magic,2,10,43,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-25,78,1,0,20211107,ORL,UTA
123,Shot Chart Detail,0022100141,194,1630532,Franz Wagner,1610612753,Orlando Magic,2,9,14,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,31,1,1,20211107,ORL,UTA
124,Shot Chart Detail,0022100141,197,1630532,Franz Wagner,1610612753,Orlando Magic,2,8,46,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-229,73,1,0,20211107,ORL,UTA
125,Shot Chart Detail,0022100141,278,1630532,Franz Wagner,1610612753,Orlando Magic,2,4,9,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-40,49,1,0,20211107,ORL,UTA
126,Shot Chart Detail,0022100141,357,1630532,Franz Wagner,1610612753,Orlando Magic,3,11,46,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,14,1,1,20211107,ORL,UTA
127,Shot Chart Detail,0022100141,395,1630532,Franz Wagner,1610612753,Orlando Magic,3,8,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,16,1,0,20211107,ORL,UTA
128,Shot Chart Detail,0022100159,61,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,27,1,0,20211110,ORL,BKN
129,Shot Chart Detail,0022100159,288,1630532,Franz Wagner,1610612753,Orlando Magic,2,3,48,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211110,ORL,BKN
130,Shot Chart Detail,0022100159,293,1630532,Franz Wagner,1610612753,Orlando Magic,2,3,30,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-235,0,1,0,20211110,ORL,BKN
131,Shot Chart Detail,0022100159,295,1630532,Franz Wagner,1610612753,Orlando Magic,2,3,25,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20211110,ORL,BKN
132,Shot Chart Detail,0022100159,312,1630532,Franz Wagner,1610612753,Orlando Magic,2,2,11,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,9,1,1,20211110,ORL,BKN
133,Shot Chart Detail,0022100159,325,1630532,Franz Wagner,1610612753,Orlando Magic,2,1,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-1,1,1,20211110,ORL,BKN
134,Shot Chart Detail,0022100159,359,1630532,Franz Wagner,1610612753,Orlando Magic,3,11,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,44,1,0,20211110,ORL,BKN
135,Shot Chart Detail,0022100159,425,1630532,Franz Wagner,1610612753,Orlando Magic,3,5,53,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,13,1,1,20211110,ORL,BKN
136,Shot Chart Detail,0022100159,570,1630532,Franz Wagner,1610612753,Orlando Magic,4,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-15,267,1,0,20211110,ORL,BKN
137,Shot Chart Detail,0022100159,576,1630532,Franz Wagner,1610612753,Orlando Magic,4,9,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,260,1,0,20211110,ORL,BKN
138,Shot Chart Detail,0022100159,631,1630532,Franz Wagner,1610612753,Orlando Magic,4,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,206,152,1,0,20211110,ORL,BKN
139,Shot Chart Detail,0022100187,21,1630532,Franz Wagner,1610612753,Orlando Magic,1,10,4,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,10,1,0,20211113,ORL,WAS
140,Shot Chart Detail,0022100187,48,1630532,Franz Wagner,1610612753,Orlando Magic,1,8,20,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,9,1,0,20211113,ORL,WAS
141,Shot Chart Detail,0022100187,70,1630532,Franz Wagner,1610612753,Orlando Magic,1,5,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,0,20211113,ORL,WAS
142,Shot Chart Detail,0022100187,184,1630532,Franz Wagner,1610612753,Orlando Magic,2,10,55,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,-50,84,1,0,20211113,ORL,WAS
143,Shot Chart Detail,0022100187,361,1630532,Franz Wagner,1610612753,Orlando Magic,3,10,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-154,215,1,0,20211113,ORL,WAS
144,Shot Chart Detail,0022100187,375,1630532,Franz Wagner,1610612753,Orlando Magic,3,8,58,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,27,1,1,20211113,ORL,WAS
145,Shot Chart Detail,0022100187,379,1630532,Franz Wagner,1610612753,Orlando Magic,3,8,35,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,32,1,0,20211113,ORL,WAS
146,Shot Chart Detail,0022100187,381,1630532,Franz Wagner,1610612753,Orlando Magic,3,8,33,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,15,49,1,0,20211113,ORL,WAS
147,Shot Chart Detail,0022100187,520,1630532,Franz Wagner,1610612753,Orlando Magic,4,10,33,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,32,1,0,20211113,ORL,WAS
148,Shot Chart Detail,0022100187,562,1630532,Franz Wagner,1610612753,Orlando Magic,4,7,39,Made Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,7,48,1,1,20211113,ORL,WAS
149,Shot Chart Detail,0022100187,577,1630532,Franz Wagner,1610612753,Orlando Magic,4,5,55,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,29,59,1,0,20211113,ORL,WAS
150,Shot Chart Detail,0022100202,7,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,44,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,34,1,0,20211115,ATL,ORL
151,Shot Chart Detail,0022100202,10,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-29,81,1,0,20211115,ATL,ORL
152,Shot Chart Detail,0022100202,30,1630532,Franz Wagner,1610612753,Orlando Magic,1,9,14,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,16,1,1,20211115,ATL,ORL
153,Shot Chart Detail,0022100202,53,1630532,Franz Wagner,1610612753,Orlando Magic,1,6,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,12,1,0,20211115,ATL,ORL
154,Shot Chart Detail,0022100202,127,1630532,Franz Wagner,1610612753,Orlando Magic,1,2,23,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,0,20211115,ATL,ORL
155,Shot Chart Detail,0022100202,207,1630532,Franz Wagner,1610612753,Orlando Magic,2,7,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,93,130,1,0,20211115,ATL,ORL
156,Shot Chart Detail,0022100202,240,1630532,Franz Wagner,1610612753,Orlando Magic,2,5,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,29,1,0,20211115,ATL,ORL
157,Shot Chart Detail,0022100202,254,1630532,Franz Wagner,1610612753,Orlando Magic,2,4,53,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20211115,ATL,ORL
158,Shot Chart Detail,0022100202,402,1630532,Franz Wagner,1610612753,Orlando Magic,3,6,58,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,-18,1,1,20211115,ATL,ORL
159,Shot Chart Detail,0022100202,538,1630532,Franz Wagner,1610612753,Orlando Magic,4,8,33,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,225,35,1,1,20211115,ATL,ORL
160,Shot Chart Detail,0022100202,543,1630532,Franz Wagner,1610612753,Orlando Magic,4,7,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,7,246,1,0,20211115,ATL,ORL
161,Shot Chart Detail,0022100202,560,1630532,Franz Wagner,1610612753,Orlando Magic,4,6,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-4,246,1,1,20211115,ATL,ORL
162,Shot Chart Detail,0022100202,606,1630532,Franz Wagner,1610612753,Orlando Magic,4,4,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-6,1,1,20211115,ATL,ORL
163,Shot Chart Detail,0022100202,630,1630532,Franz Wagner,1610612753,Orlando Magic,4,3,7,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-13,57,1,1,20211115,ATL,ORL
164,Shot Chart Detail,0022100218,26,1630532,Franz Wagner,1610612753,Orlando Magic,1,10,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20211117,NYK,ORL
165,Shot Chart Detail,0022100218,39,1630532,Franz Wagner,1610612753,Orlando Magic,1,9,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,11,1,0,20211117,NYK,ORL
166,Shot Chart Detail,0022100218,46,1630532,Franz Wagner,1610612753,Orlando Magic,1,8,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,-13,1,0,20211117,NYK,ORL
167,Shot Chart Detail,0022100218,208,1630532,Franz Wagner,1610612753,Orlando Magic,2,8,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,0,20211117,NYK,ORL
168,Shot Chart Detail,0022100218,234,1630532,Franz Wagner,1610612753,Orlando Magic,2,7,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-151,200,1,1,20211117,NYK,ORL
169,Shot Chart Detail,0022100218,275,1630532,Franz Wagner,1610612753,Orlando Magic,2,3,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,18,141,1,1,20211117,NYK,ORL
170,Shot Chart Detail,0022100218,286,1630532,Franz Wagner,1610612753,Orlando Magic,2,2,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,0,20211117,NYK,ORL
171,Shot Chart Detail,0022100218,385,1630532,Franz Wagner,1610612753,Orlando Magic,3,6,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-154,210,1,0,20211117,NYK,ORL
172,Shot Chart Detail,0022100218,550,1630532,Franz Wagner,1610612753,Orlando Magic,4,8,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,1,20211117,NYK,ORL
173,Shot Chart Detail,0022100218,582,1630532,Franz Wagner,1610612753,Orlando Magic,4,5,24,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,27,1,1,20211117,NYK,ORL
174,Shot Chart Detail,0022100218,627,1630532,Franz Wagner,1610612753,Orlando Magic,4,1,45,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20211117,NYK,ORL
175,Shot Chart Detail,0022100233,17,1630532,Franz Wagner,1610612753,Orlando Magic,1,10,53,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,253,1,0,20211119,BKN,ORL
176,Shot Chart Detail,0022100233,189,1630532,Franz Wagner,1610612753,Orlando Magic,2,10,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,229,26,1,0,20211119,BKN,ORL
177,Shot Chart Detail,0022100233,217,1630532,Franz Wagner,1610612753,Orlando Magic,2,8,23,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,-77,48,1,0,20211119,BKN,ORL
178,Shot Chart Detail,0022100233,221,1630532,Franz Wagner,1610612753,Orlando Magic,2,7,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,33,1,1,20211119,BKN,ORL
179,Shot Chart Detail,0022100233,225,1630532,Franz Wagner,1610612753,Orlando Magic,2,7,16,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,33,1,1,20211119,BKN,ORL
180,Shot Chart Detail,0022100233,385,1630532,Franz Wagner,1610612753,Orlando Magic,3,7,59,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,24,1,0,20211119,BKN,ORL
181,Shot Chart Detail,0022100233,402,1630532,Franz Wagner,1610612753,Orlando Magic,3,6,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-137,109,1,1,20211119,BKN,ORL
182,Shot Chart Detail,0022100233,406,1630532,Franz Wagner,1610612753,Orlando Magic,3,6,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,-129,258,1,0,20211119,BKN,ORL
183,Shot Chart Detail,0022100233,416,1630532,Franz Wagner,1610612753,Orlando Magic,3,5,8,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,223,8,1,1,20211119,BKN,ORL
184,Shot Chart Detail,0022100233,437,1630532,Franz Wagner,1610612753,Orlando Magic,3,3,28,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,26,1,0,20211119,BKN,ORL
185,Shot Chart Detail,0022100233,590,1630532,Franz Wagner,1610612753,Orlando Magic,4,5,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-168,194,1,1,20211119,BKN,ORL
186,Shot Chart Detail,0022100233,609,1630532,Franz Wagner,1610612753,Orlando Magic,4,4,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,189,168,1,0,20211119,BKN,ORL
187,Shot Chart Detail,0022100233,639,1630532,Franz Wagner,1610612753,Orlando Magic,4,2,24,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,26,1,0,20211119,BKN,ORL
188,Shot Chart Detail,0022100244,7,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,34,198,1,0,20211120,MIL,ORL
189,Shot Chart Detail,0022100244,30,1630532,Franz Wagner,1610612753,Orlando Magic,1,9,36,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,230,17,1,1,20211120,MIL,ORL
190,Shot Chart Detail,0022100244,38,1630532,Franz Wagner,1610612753,Orlando Magic,1,8,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,34,1,0,20211120,MIL,ORL
191,Shot Chart Detail,0022100244,144,1630532,Franz Wagner,1610612753,Orlando Magic,1,1,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,140,211,1,0,20211120,MIL,ORL
192,Shot Chart Detail,0022100258,67,1630532,Franz Wagner,1610612753,Orlando Magic,1,6,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-77,242,1,0,20211122,MIL,ORL
193,Shot Chart Detail,0022100258,156,1630532,Franz Wagner,1610612753,Orlando Magic,1,1,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,0,20211122,MIL,ORL
194,Shot Chart Detail,0022100258,159,1630532,Franz Wagner,1610612753,Orlando Magic,1,1,18,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,42,1,0,20211122,MIL,ORL
195,Shot Chart Detail,0022100258,231,1630532,Franz Wagner,1610612753,Orlando Magic,2,7,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,29,1,0,20211122,MIL,ORL
196,Shot Chart Detail,0022100258,347,1630532,Franz Wagner,1610612753,Orlando Magic,2,7,56,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,0,20211122,MIL,ORL
197,Shot Chart Detail,0022100258,256,1630532,Franz Wagner,1610612753,Orlando Magic,2,6,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-25,68,1,0,20211122,MIL,ORL
198,Shot Chart Detail,0022100258,278,1630532,Franz Wagner,1610612753,Orlando Magic,2,4,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,96,242,1,0,20211122,MIL,ORL
199,Shot Chart Detail,0022100258,389,1630532,Franz Wagner,1610612753,Orlando Magic,3,9,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,119,244,1,0,20211122,MIL,ORL
200,Shot Chart Detail,0022100258,416,1630532,Franz Wagner,1610612753,Orlando Magic,3,7,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,40,60,1,0,20211122,MIL,ORL
201,Shot Chart Detail,0022100269,14,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,35,1,0,20211124,ORL,CHA
202,Shot Chart Detail,0022100269,17,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,12,55,1,1,20211124,ORL,CHA
203,Shot Chart Detail,0022100269,53,1630532,Franz Wagner,1610612753,Orlando Magic,1,8,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,32,1,0,20211124,ORL,CHA
204,Shot Chart Detail,0022100269,61,1630532,Franz Wagner,1610612753,Orlando Magic,1,7,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-1,1,0,20211124,ORL,CHA
205,Shot Chart Detail,0022100269,67,1630532,Franz Wagner,1610612753,Orlando Magic,1,7,35,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,11,1,1,20211124,ORL,CHA
206,Shot Chart Detail,0022100269,302,1630532,Franz Wagner,1610612753,Orlando Magic,2,4,25,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,26,1,1,20211124,ORL,CHA
207,Shot Chart Detail,0022100269,314,1630532,Franz Wagner,1610612753,Orlando Magic,2,3,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,36,1,0,20211124,ORL,CHA
208,Shot Chart Detail,0022100269,363,1630532,Franz Wagner,1610612753,Orlando Magic,3,11,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,123,237,1,1,20211124,ORL,CHA
209,Shot Chart Detail,0022100269,371,1630532,Franz Wagner,1610612753,Orlando Magic,3,10,6,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-1,95,1,0,20211124,ORL,CHA
210,Shot Chart Detail,0022100269,437,1630532,Franz Wagner,1610612753,Orlando Magic,3,5,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-72,258,1,1,20211124,ORL,CHA
211,Shot Chart Detail,0022100269,599,1630532,Franz Wagner,1610612753,Orlando Magic,4,5,38,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-2,92,1,1,20211124,ORL,CHA
212,Shot Chart Detail,0022100269,667,1630532,Franz Wagner,1610612753,Orlando Magic,4,0,5,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,44,1,1,20211124,ORL,CHA
213,Shot Chart Detail,0022100283,7,1630532,Franz Wagner,1610612753,Orlando Magic,1,11,41,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,34,1,0,20211126,ORL,CHI
214,Shot Chart Detail,0022100283,24,1630532,Franz Wagner,1610612753,Orlando Magic,1,9,52,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-43,57,1,1,20211126,ORL,CHI
215,Shot Chart Detail,0022100283,39,1630532,Franz Wagner,1610612753,Orlando Magic,1,8,35,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,27,1,0,20211126,ORL,CHI
216,Shot Chart Detail,0022100283,61,1630532,Franz Wagner,1610612753,Orlando Magic,1,6,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,25,1,1,20211126,ORL,CHI
217,Shot Chart Detail,0022100283,77,1630532,Franz Wagner,1610612753,Orlando Magic,1,4,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-109,236,1,0,20211126,ORL,CHI
